PLAYER_NAME,Season,Cut PPP,Cut FREQ,GP,Handoff PPP,Handoff FREQ,Isolation PPP,Isolation FREQ,Misc PPP,Misc FREQ,OffScreen PPP,OffScreen FREQ,Postup PPP,Postup FREQ,PRBallHandler PPP,PRBallHandler FREQ,PRRollman PPP,PRRollman FREQ,OffRebound PPP,OffRebound FREQ,Spotup PPP,Spotup FREQ,Transition PPP,Transition FREQ,Total Poss,MIN,POTENTIAL_AST,DRIVE_PASSES_PCT,PULL_UP_FG3_PCT,CATCH_SHOOT_FG_PCT,FG3A,USG_PCT,POTENTIAL_AST FREQ,Restricted Area FREQ,In The Paint (Non-RA) FREQ,Mid-Range FREQ,3P FREQ,Drives FREQ,PULL_UP FREQ,CATCH_SHOOT FREQ
Jarrett Allen,2021-22,1.342,0.298,56,0.0,0.0,1.263,0.025,0.561,0.076,0.0,0.0,1.056,0.143,0.0,0.0,1.276,0.194,1.241,0.155,0.931,0.039,1.58,0.067,13.3,32.3,3.3,0.274,0.5,0.378,0.2,0.177,0.24812030075187969,0.7052631578947368,0.2421052631578947,0.05263157894736842,0.02061855670103093,0.08270676691729323,0.010309278350515465,0.07216494845360825
Rudy Gobert,2021-22,1.357,0.249,66,0.0,0.0,0.0,0.0,0.604,0.122,0.0,0.0,1.061,0.059,0.0,0.0,1.32,0.271,1.313,0.212,0.0,0.0,1.5,0.072,12.299999999999999,32.1,1.7,0.105,0.0,0.143,0.1,0.166,0.13821138211382114,0.8815789473684211,0.11842105263157895,0.0,0.012987012987012988,0.024390243902439025,0.012987012987012988,0.012987012987012988
Robert Williams III,2021-22,1.528,0.38,61,0.0,0.0,0.0,0.0,0.19,0.089,0.0,0.0,0.0,0.0,0.0,0.0,1.333,0.152,1.241,0.281,0.0,0.0,1.333,0.076,7.7,29.6,3.5,0.8,0.0,0.0,0.0,0.112,0.45454545454545453,0.8524590163934426,0.11475409836065573,0.03278688524590164,0.0,0.012987012987012988,0.0,0.016666666666666666
Evan Mobley,2021-22,1.274,0.194,69,0.0,0.0,0.909,0.103,0.542,0.055,0.0,0.0,0.967,0.141,0.714,0.02,0.927,0.154,1.103,0.081,0.646,0.15,1.144,0.09,15.4,33.8,5.3,0.254,0.125,0.298,1.3,0.201,0.34415584415584416,0.4579439252336449,0.35514018691588783,0.1869158878504673,0.10833333333333334,0.22727272727272727,0.17500000000000002,0.15833333333333333
Clint Capela,2021-22,1.283,0.265,74,0.0,0.0,0.0,0.0,0.615,0.054,0.0,0.0,0.818,0.03,0.0,0.0,1.368,0.263,0.83,0.277,0.0,0.0,1.348,0.096,9.6,27.6,2.1,0.059,0.0,0.0,0.0,0.149,0.21875000000000003,0.8170731707317074,0.17073170731707318,0.012195121951219514,0.0,0.020833333333333336,0.0,0.0
Dwight Powell,2021-22,1.516,0.288,82,0.0,0.0,0.0,0.0,0.561,0.119,0.0,0.0,1.389,0.033,0.0,0.0,1.419,0.289,1.29,0.112,0.804,0.083,1.703,0.067,6.8,21.9,1.9,0.349,0.0,0.295,0.5,0.136,0.27941176470588236,0.8444444444444444,0.1111111111111111,0.044444444444444446,0.1020408163265306,0.07352941176470588,0.02040816326530612,0.1020408163265306
Jakob Poeltl,2021-22,1.275,0.221,68,0.0,0.0,0.667,0.021,0.43,0.101,0.0,0.0,0.941,0.119,0.0,0.0,1.157,0.297,1.144,0.179,0.95,0.023,1.233,0.035,12.600000000000003,29.0,4.7,0.354,1.0,0.523,0.0,0.182,0.3730158730158729,0.5360824742268042,0.422680412371134,0.04123711340206186,0.0,0.07936507936507935,0.04081632653061224,0.1326530612244898
Kevon Looney,2021-22,1.267,0.379,82,0.0,0.0,0.0,0.0,0.245,0.107,0.0,0.0,0.8,0.03,0.0,0.0,0.95,0.121,1.03,0.204,0.5,0.069,1.433,0.061,5.800000000000001,21.1,3.6,0.298,0.0,0.265,0.0,0.12,0.6206896551724137,0.7045454545454545,0.15909090909090906,0.13636363636363635,0.0,0.12068965517241377,0.06818181818181818,0.09090909090909091
Deandre Ayton,2021-22,1.382,0.2,58,0.0,0.0,0.0,0.0,0.417,0.057,0.0,0.0,1.043,0.219,0.0,0.0,1.249,0.298,1.125,0.123,0.941,0.02,1.527,0.065,14.300000000000002,29.5,2.1,0.111,0.0,0.537,0.3,0.217,0.14685314685314682,0.41025641025641024,0.41880341880341887,0.17094017094017094,0.024999999999999998,0.03496503496503496,0.041666666666666664,0.21666666666666667
Nikola Jokic,2021-22,1.404,0.094,74,0.0,0.0,1.071,0.047,0.638,0.086,1.094,0.06,1.17,0.216,1.044,0.038,1.067,0.169,1.307,0.092,1.049,0.105,1.158,0.089,23.3,33.5,13.9,0.331,0.324,0.394,3.9,0.309,0.5965665236051502,0.47826086956521735,0.39855072463768115,0.12318840579710144,0.22033898305084745,0.18025751072961374,0.08474576271186442,0.22598870056497175
Bam Adebayo,2021-22,1.171,0.195,56,0.0,0.0,1.04,0.074,0.36,0.084,0.0,0.0,0.982,0.167,0.808,0.026,1.115,0.162,1.333,0.071,1.0,0.049,1.204,0.159,17.900000000000002,32.6,7.1,0.224,0.0,0.388,0.1,0.248,0.39664804469273734,0.44961240310077516,0.38759689922480617,0.16279069767441862,0.007692307692307693,0.20111731843575417,0.19230769230769232,0.0923076923076923
Jonas Valanciunas,2021-22,1.348,0.129,74,0.0,0.0,0.645,0.025,0.438,0.077,1.08,0.02,0.982,0.269,0.0,0.0,1.096,0.2,1.235,0.144,1.0,0.067,1.217,0.067,16.400000000000002,30.3,4.4,0.247,0.0,0.435,2.1,0.238,0.26829268292682923,0.47619047619047616,0.38095238095238093,0.14285714285714285,0.16535433070866143,0.07926829268292682,0.07086614173228346,0.2440944881889764
Ivica Zubac,2021-22,1.405,0.215,76,0.0,0.0,0.0,0.0,0.427,0.105,0.0,0.0,1.022,0.189,0.0,0.0,1.108,0.208,1.063,0.202,0.0,0.0,1.455,0.077,9.299999999999999,24.4,2.7,0.176,0.0,0.375,0.0,0.168,0.29032258064516137,0.6461538461538462,0.3384615384615385,0.015384615384615385,0.0,0.021505376344086027,0.015384615384615385,0.03076923076923077
Giannis Antetokounmpo,2021-22,1.444,0.08,67,0.773,0.012,0.96,0.179,0.938,0.054,1.364,0.006,1.009,0.126,0.917,0.067,1.341,0.068,1.36,0.049,1.027,0.082,1.144,0.276,26.5,32.9,11.4,0.338,0.275,0.344,3.6,0.34,0.43018867924528303,0.5761589403973509,0.2185430463576159,0.20529801324503313,0.1935483870967742,0.4415094339622641,0.3548387096774193,0.05376344086021505
Domantas Sabonis,2021-22,1.29,0.186,47,0.0,0.0,0.923,0.016,0.52,0.09,0.0,0.0,0.872,0.16,0.0,0.0,1.326,0.206,1.219,0.126,0.737,0.114,1.254,0.085,17.4,34.4,9.4,0.426,0.2,0.345,2.0,0.221,0.5402298850574714,0.6857142857142857,0.21904761904761902,0.09523809523809523,0.16,0.20114942528735633,0.04,0.184
Aaron Gordon,2021-22,1.423,0.129,75,1.023,0.04,0.833,0.073,0.355,0.058,1.188,0.015,0.968,0.147,0.706,0.048,1.431,0.048,1.175,0.075,0.979,0.176,1.192,0.191,14.0,31.7,4.4,0.328,0.3,0.37,3.5,0.194,0.31428571428571433,0.6363636363636364,0.16883116883116883,0.19480519480519481,0.3153153153153153,0.25,0.1891891891891892,0.26126126126126126
Jarred Vanderbilt,2021-22,1.149,0.331,74,0.0,0.0,0.0,0.0,0.718,0.08,0.0,0.0,0.0,0.0,0.0,0.0,1.125,0.082,0.897,0.239,0.593,0.056,1.323,0.204,6.500000000000001,25.4,2.5,0.5,0.0,0.118,0.2,0.108,0.3846153846153846,0.8125,0.16666666666666669,0.020833333333333336,0.04081632653061224,0.09230769230769229,0.0,0.04081632653061224
Daniel Gafford,2021-22,1.452,0.236,72,0.0,0.0,0.0,0.0,0.635,0.097,0.0,0.0,1.172,0.054,0.0,0.0,1.324,0.283,1.235,0.215,0.0,0.0,1.458,0.09,7.3,20.1,1.7,0.182,0.0,0.083,0.0,0.16,0.2328767123287671,0.7894736842105263,0.17543859649122806,0.03508771929824561,0.0,0.0410958904109589,0.0,0.03508771929824561
Scottie Barnes,2021-22,1.177,0.127,74,0.913,0.02,0.865,0.115,0.6,0.069,0.0,0.0,0.915,0.101,1.123,0.056,0.872,0.041,1.274,0.091,0.788,0.171,1.07,0.209,15.700000000000003,35.4,7.1,0.261,0.313,0.327,2.6,0.187,0.4522292993630572,0.4059405940594059,0.38613861386138615,0.20792079207920794,0.20634920634920637,0.2993630573248407,0.18253968253968253,0.23015873015873015
Isaiah Hartenstein,2021-22,1.41,0.241,68,0.0,0.0,0.762,0.042,0.293,0.115,0.0,0.0,0.714,0.042,0.0,0.0,1.262,0.249,1.104,0.132,0.921,0.075,1.452,0.083,7.399999999999999,17.9,4.0,0.286,0.4,0.576,0.4,0.177,0.5405405405405407,0.6,0.38,0.02,0.07407407407407407,0.14864864864864868,0.05555555555555555,0.16666666666666666
Gary Payton II,2021-22,1.598,0.26,71,0.0,0.0,0.0,0.0,0.448,0.071,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.029,1.179,0.095,1.094,0.258,1.253,0.241,5.5,17.6,2.2,0.533,0.0,0.374,1.7,0.14,0.4,0.78125,0.21874999999999997,0.0,0.3541666666666667,0.07272727272727274,0.020833333333333336,0.33333333333333337
Jaxson Hayes,2021-22,1.385,0.23,70,0.0,0.0,0.0,0.0,0.326,0.081,0.0,0.0,1.167,0.023,0.0,0.0,1.389,0.169,1.099,0.153,1.085,0.134,1.56,0.188,7.4,20.0,1.4,0.218,0.2,0.348,0.8,0.159,0.18918918918918917,0.6734693877551019,0.2653061224489796,0.06122448979591836,0.14035087719298245,0.10810810810810811,0.03508771929824561,0.17543859649122806
Mason Plumlee,2021-22,1.18,0.278,73,0.0,0.0,0.4,0.02,0.19,0.116,0.0,0.0,0.543,0.07,0.0,0.0,1.22,0.182,0.757,0.14,1.0,0.068,1.367,0.12,6.8,24.6,5.5,0.44,0.0,0.167,0.0,0.117,0.8088235294117647,0.7954545454545454,0.18181818181818182,0.022727272727272728,0.0,0.20588235294117646,0.045454545454545456,0.022727272727272728
Jeff Green,2021-22,1.42,0.164,75,0.0,0.0,0.421,0.028,0.3,0.059,1.0,0.016,1.116,0.126,0.0,0.0,1.211,0.132,0.792,0.035,1.098,0.256,1.325,0.167,8.7,24.7,2.3,0.171,0.333,0.324,2.2,0.16,0.26436781609195403,0.6041666666666666,0.27083333333333337,0.125,0.3098591549295775,0.1724137931034483,0.09859154929577464,0.323943661971831
Onyeka Okongwu,2021-22,1.395,0.361,48,0.0,0.0,0.0,0.0,0.448,0.092,0.0,0.0,0.842,0.06,0.0,0.0,1.443,0.222,1.175,0.18,0.0,0.0,1.455,0.07,6.6000000000000005,20.7,2.1,0.0,0.0,0.5,0.0,0.137,0.3181818181818182,0.7608695652173914,0.23913043478260873,0.0,0.0,0.030303030303030304,0.02127659574468085,0.02127659574468085
Jusuf Nurkic,2021-22,1.17,0.157,56,0.0,0.0,0.0,0.0,0.322,0.101,0.0,0.0,0.852,0.267,0.0,0.0,1.187,0.248,1.061,0.133,0.837,0.057,1.25,0.032,15.399999999999999,28.2,5.4,0.109,0.5,0.25,1.0,0.233,0.3506493506493507,0.6804123711340206,0.2680412371134021,0.051546391752577324,0.09345794392523366,0.05194805194805196,0.028037383177570093,0.12149532710280375
Nikola Vucevic,2021-22,1.26,0.092,73,0.643,0.01,1.091,0.008,0.426,0.051,0.824,0.013,0.873,0.183,0.0,0.0,0.942,0.358,1.33,0.068,0.899,0.155,1.111,0.06,18.1,33.1,6.0,0.439,0.333,0.365,4.5,0.244,0.3314917127071823,0.3716814159292035,0.34513274336283184,0.2831858407079646,0.28481012658227844,0.12707182320441987,0.06329113924050632,0.46835443037974683
Montrezl Harrell,2021-22,1.52,0.188,46,0.0,0.0,1.154,0.05,0.294,0.065,0.0,0.0,1.029,0.199,0.0,0.0,1.257,0.201,1.419,0.142,0.857,0.027,1.492,0.125,11.3,23.1,2.8,0.08,0.286,0.333,0.2,0.198,0.247787610619469,0.7236842105263158,0.18421052631578946,0.09210526315789473,0.025641025641025644,0.06194690265486725,0.08974358974358974,0.05128205128205129
Nic Claxton,2021-22,1.393,0.309,47,0.0,0.0,0.0,0.0,0.333,0.087,0.0,0.0,0.0,0.0,0.0,0.0,1.097,0.269,1.238,0.182,0.0,0.0,1.622,0.107,7.0,20.7,1.7,0.138,0.0,0.5,0.0,0.15,0.24285714285714285,0.8,0.2,0.0,0.0,0.08571428571428572,0.0,0.0
Isaiah Stewart,2021-22,1.212,0.192,71,0.0,0.0,0.0,0.0,0.107,0.091,0.0,0.0,0.814,0.114,0.0,0.0,1.0,0.156,0.827,0.244,0.959,0.08,1.479,0.119,8.7,25.6,2.2,0.261,0.5,0.328,0.6,0.144,0.25287356321839083,0.7741935483870968,0.16129032258064516,0.06451612903225806,0.08695652173913043,0.034482758620689655,0.014492753623188406,0.13043478260869565
Jae'Sean Tate,2021-22,1.172,0.13,78,0.667,0.022,1.022,0.049,0.609,0.068,0.0,0.0,1.056,0.058,0.833,0.051,1.2,0.053,1.133,0.089,0.87,0.289,1.089,0.181,12.0,26.4,5.9,0.364,0.4,0.309,2.6,0.194,0.4916666666666667,0.7164179104477613,0.2686567164179105,0.014925373134328361,0.27956989247311825,0.43333333333333335,0.03225806451612903,0.24731182795698922
JaVale McGee,2021-22,1.365,0.169,74,0.0,0.0,0.353,0.028,0.39,0.125,0.0,0.0,0.896,0.109,0.0,0.0,1.399,0.248,1.148,0.198,1.033,0.049,1.178,0.073,8.2,15.8,1.1,0.073,0.5,0.261,0.1,0.214,0.13414634146341467,0.65,0.3,0.049999999999999996,0.016129032258064516,0.08536585365853659,0.06451612903225806,0.04838709677419355
P.J. Tucker,2021-22,1.203,0.225,71,0.0,0.0,0.0,0.0,0.558,0.099,0.0,0.0,1.067,0.029,0.0,0.0,0.972,0.069,0.973,0.071,1.12,0.397,0.902,0.097,7.2,27.9,3.7,0.432,0.6,0.401,2.7,0.116,0.513888888888889,0.4545454545454546,0.42424242424242425,0.12121212121212123,0.45,0.1527777777777778,0.06666666666666667,0.48333333333333334
Kenyon Martin Jr.,2021-22,1.369,0.163,79,0.545,0.017,0.0,0.0,0.483,0.046,0.0,0.0,0.5,0.019,0.0,0.0,1.3,0.095,0.982,0.09,1.0,0.355,1.282,0.185,7.8,21.0,2.5,0.368,0.4,0.358,2.1,0.158,0.32051282051282054,0.8222222222222223,0.17777777777777778,0.0,0.31818181818181823,0.3076923076923077,0.015151515151515154,0.31818181818181823
Andrew Wiggins,2021-22,1.33,0.086,73,0.846,0.063,0.867,0.092,0.594,0.026,0.906,0.052,0.905,0.068,0.876,0.163,0.0,0.0,1.227,0.036,1.075,0.272,1.229,0.135,17.0,31.9,4.7,0.389,0.338,0.412,5.5,0.224,0.27647058823529413,0.35294117647058826,0.35294117647058826,0.29411764705882354,0.39285714285714285,0.40588235294117647,0.2785714285714286,0.32142857142857145
LeBron James,2021-22,1.495,0.06,56,1.111,0.029,1.029,0.155,0.6,0.049,1.029,0.022,1.042,0.107,0.926,0.176,1.425,0.047,1.413,0.03,1.026,0.098,1.179,0.227,28.099999999999998,37.2,12.4,0.357,0.336,0.37,8.0,0.317,0.4412811387900356,0.6231884057971014,0.13768115942028983,0.23913043478260868,0.36697247706422015,0.3096085409252669,0.3256880733944954,0.17431192660550457
Mo Bamba,2021-22,1.39,0.138,71,1.063,0.022,0.769,0.018,0.232,0.077,1.692,0.018,0.833,0.058,0.0,0.0,0.941,0.139,1.196,0.154,0.974,0.266,1.308,0.108,9.999999999999998,25.7,2.0,0.205,0.1,0.393,4.0,0.17,0.20000000000000004,0.6170212765957447,0.19148936170212766,0.19148936170212766,0.4597701149425288,0.05000000000000001,0.06896551724137931,0.48275862068965525
Mitchell Robinson,2021-22,1.438,0.198,72,0.0,0.0,0.0,0.0,0.48,0.103,0.0,0.0,0.765,0.035,0.0,0.0,1.417,0.198,1.317,0.43,0.0,0.0,1.333,0.031,6.6000000000000005,25.7,0.9,0.0,0.0,0.0,0.0,0.11,0.13636363636363635,0.9583333333333333,0.04166666666666667,0.0,0.0,0.0,0.0,0.0
Brandon Clarke,2021-22,1.356,0.189,64,1.231,0.024,0.727,0.021,0.559,0.064,0.0,0.0,0.0,0.0,0.0,0.0,1.412,0.191,1.313,0.18,0.974,0.143,1.357,0.158,8.1,19.5,2.2,0.236,0.0,0.388,0.3,0.171,0.271604938271605,0.582089552238806,0.3731343283582089,0.04477611940298507,0.04285714285714286,0.20987654320987656,0.05714285714285715,0.1142857142857143
Bruce Brown,2021-22,0.938,0.237,72,0.0,0.0,0.769,0.021,0.304,0.037,0.0,0.0,0.0,0.0,1.185,0.044,0.86,0.093,0.885,0.084,1.098,0.265,1.388,0.209,8.5,24.6,3.5,0.412,0.333,0.378,1.3,0.146,0.4117647058823529,0.5689655172413792,0.3620689655172413,0.06896551724137931,0.18571428571428572,0.3058823529411765,0.05714285714285715,0.24285714285714285
Karl-Anthony Towns,2021-22,1.511,0.055,74,1.0,0.023,1.128,0.125,0.708,0.069,0.988,0.051,0.924,0.146,0.875,0.015,1.201,0.125,1.207,0.083,1.105,0.2,1.307,0.108,21.799999999999997,33.5,7.0,0.246,0.455,0.402,4.9,0.272,0.3211009174311927,0.543859649122807,0.3157894736842105,0.14035087719298245,0.2987804878048781,0.3623853211009175,0.10365853658536586,0.26829268292682934
Chris Boucher,2021-22,1.33,0.142,80,0.5,0.017,0.0,0.0,0.813,0.045,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.112,1.007,0.203,0.995,0.276,1.288,0.177,8.7,21.1,0.8,0.114,0.182,0.31,2.9,0.172,0.09195402298850576,0.7499999999999999,0.15909090909090906,0.09090909090909091,0.40277777777777773,0.06896551724137931,0.06944444444444445,0.40277777777777773
Miles Bridges,2021-22,1.571,0.056,80,1.063,0.063,0.993,0.101,0.649,0.051,0.894,0.031,0.649,0.038,1.02,0.098,1.186,0.068,1.289,0.025,1.035,0.301,1.187,0.167,19.400000000000002,35.5,7.1,0.341,0.28,0.36,5.8,0.224,0.3659793814432989,0.6702127659574467,0.24468085106382975,0.0851063829787234,0.3815789473684211,0.5618556701030928,0.19736842105263158,0.24342105263157898
Anthony Davis,2021-22,1.435,0.105,40,0.0,0.0,0.797,0.079,1.038,0.059,0.667,0.027,0.986,0.168,0.708,0.027,1.061,0.205,1.192,0.089,0.75,0.114,1.25,0.114,22.1,35.1,6.0,0.215,0.5,0.336,1.8,0.263,0.27149321266968324,0.4840764331210191,0.20382165605095542,0.3121019108280255,0.10344827586206898,0.12217194570135746,0.22413793103448276,0.20114942528735633
Franz Wagner,2021-22,1.548,0.071,79,0.821,0.089,1.077,0.044,0.816,0.032,1.067,0.038,0.786,0.024,0.848,0.26,0.88,0.021,1.119,0.035,1.012,0.216,1.143,0.171,15.6,30.7,5.6,0.241,0.324,0.366,3.4,0.208,0.358974358974359,0.5666666666666667,0.37777777777777777,0.05555555555555555,0.2764227642276422,0.5833333333333334,0.16260162601626016,0.17886178861788618
Hassan Whiteside,2021-22,1.413,0.201,65,0.0,0.0,0.0,0.0,0.442,0.094,0.0,0.0,1.022,0.098,0.0,0.0,1.394,0.205,1.109,0.301,0.833,0.026,1.345,0.063,6.8999999999999995,17.9,0.7,0.154,0.0,0.4,0.0,0.164,0.10144927536231885,0.6470588235294117,0.3137254901960784,0.0392156862745098,0.0,0.028985507246376815,0.03921568627450981,0.03921568627450981
John Collins,2021-22,1.449,0.114,54,0.0,0.0,1.25,0.021,0.929,0.054,0.818,0.014,0.89,0.186,0.0,0.0,1.441,0.186,1.066,0.078,0.909,0.226,1.2,0.109,14.1,30.8,2.6,0.308,0.333,0.383,3.3,0.202,0.1843971631205674,0.5348837209302325,0.2558139534883721,0.20930232558139536,0.27731092436974786,0.15602836879432624,0.08403361344537814,0.34453781512605036
Wendell Carter Jr.,2021-22,1.217,0.119,62,0.0,0.0,0.971,0.038,0.372,0.087,0.0,0.0,0.869,0.094,0.3,0.011,1.063,0.233,1.563,0.097,1.019,0.181,1.209,0.123,14.3,29.9,5.1,0.239,0.286,0.365,3.5,0.206,0.3566433566433566,0.5466666666666666,0.29333333333333333,0.16,0.3181818181818182,0.19580419580419578,0.1,0.3727272727272727
Christian Wood,2021-22,1.28,0.087,68,0.944,0.016,0.93,0.124,0.72,0.071,1.172,0.05,0.946,0.096,1.048,0.018,1.2,0.169,1.364,0.067,0.985,0.176,0.959,0.128,17.2,30.8,4.5,0.233,0.375,0.382,4.9,0.233,0.2616279069767442,0.6075949367088609,0.29113924050632917,0.10126582278481015,0.3798449612403101,0.2558139534883721,0.15503875968992248,0.2868217054263566
Moritz Wagner,2021-22,1.53,0.163,63,0.0,0.0,1.1,0.02,0.583,0.094,0.0,0.0,0.81,0.041,0.0,0.0,1.08,0.147,1.208,0.047,0.909,0.346,1.554,0.11,7.9,15.2,2.5,0.252,0.143,0.333,3.2,0.224,0.3164556962025316,0.8064516129032258,0.16129032258064516,0.03225806451612903,0.507936507936508,0.22784810126582278,0.015873015873015876,0.4920634920634921
Dwight Howard,2021-22,1.245,0.308,60,0.0,0.0,0.0,0.0,0.394,0.1,0.0,0.0,1.158,0.057,0.0,0.0,1.254,0.178,1.188,0.257,1.188,0.048,1.077,0.039,5.5,16.2,1.0,0.0,0.5,0.4,0.3,0.145,0.18181818181818182,0.8235294117647058,0.14705882352941177,0.029411764705882356,0.08108108108108107,0.018181818181818184,0.02702702702702703,0.08108108108108107
Damian Jones,2021-22,1.464,0.22,56,0.0,0.0,0.0,0.0,0.304,0.121,0.0,0.0,1.259,0.071,0.0,0.0,1.37,0.312,1.314,0.134,1.032,0.081,1.118,0.045,6.7,18.2,2.1,0.211,0.0,0.483,0.5,0.163,0.31343283582089554,0.6511627906976744,0.20930232558139536,0.13953488372093023,0.10416666666666667,0.1044776119402985,0.04166666666666667,0.20833333333333334
Steven Adams,2021-22,1.15,0.181,76,0.0,0.0,0.909,0.019,0.255,0.159,0.0,0.0,0.915,0.12,0.0,0.0,1.145,0.117,0.957,0.316,0.938,0.027,0.941,0.058,7.6000000000000005,26.3,4.9,0.233,0.0,0.273,0.0,0.118,0.6447368421052632,0.76,0.22000000000000003,0.02,0.0,0.07894736842105263,0.019607843137254905,0.019607843137254905
Terance Mann,2021-22,1.44,0.099,81,0.571,0.025,0.585,0.048,0.563,0.057,1.063,0.019,0.0,0.0,0.985,0.155,0.0,0.0,0.981,0.061,1.106,0.234,1.033,0.285,10.1,28.6,5.0,0.433,0.269,0.409,2.6,0.157,0.49504950495049505,0.5423728813559322,0.2542372881355932,0.20338983050847456,0.3058823529411765,0.4752475247524752,0.32941176470588235,0.18823529411764706
Jaylen Brown,2021-22,1.391,0.057,66,0.781,0.042,1.045,0.088,0.48,0.033,1.108,0.091,0.941,0.045,0.895,0.162,0.917,0.008,0.967,0.02,1.079,0.248,1.048,0.206,23.0,33.6,6.4,0.396,0.348,0.386,7.0,0.298,0.2782608695652174,0.42608695652173917,0.33043478260869563,0.2434782608695652,0.3804347826086957,0.4826086956521739,0.30434782608695654,0.2608695652173913
Dewayne Dedmon,2021-22,1.063,0.272,67,0.0,0.0,0.0,0.0,0.293,0.142,0.0,0.0,0.929,0.034,0.0,0.0,1.25,0.235,1.169,0.159,0.931,0.071,1.516,0.076,6.1000000000000005,15.9,1.3,0.143,0.0,0.391,0.7,0.164,0.21311475409836064,0.6486486486486486,0.24324324324324323,0.10810810810810811,0.1627906976744186,0.03278688524590164,0.023255813953488375,0.23255813953488372
Keita Bates-Diop,2021-22,1.365,0.254,59,0.0,0.0,0.0,0.0,0.35,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.167,0.125,0.731,0.278,1.196,0.167,4.9,16.2,1.3,0.228,0.2,0.349,0.9,0.144,0.2653061224489796,0.7222222222222222,0.19444444444444442,0.08333333333333333,0.2,0.2653061224489796,0.06666666666666667,0.24444444444444446
Jayson Tatum,2021-22,1.5,0.038,76,0.811,0.027,0.91,0.181,0.762,0.032,0.935,0.078,0.869,0.062,0.952,0.223,1.0,0.03,1.089,0.028,1.117,0.165,1.246,0.136,25.9,35.9,8.7,0.321,0.334,0.382,8.6,0.313,0.3359073359073359,0.4666666666666666,0.25,0.2833333333333333,0.4174757281553398,0.4401544401544402,0.3980582524271844,0.1844660194174757
Jimmy Butler,2021-22,1.25,0.077,58,1.0,0.022,1.006,0.145,0.562,0.064,1.1,0.009,1.0,0.127,0.92,0.219,1.29,0.027,1.45,0.053,0.824,0.104,1.354,0.153,19.400000000000002,33.9,10.7,0.446,0.19,0.314,2.0,0.26,0.5515463917525772,0.43199999999999994,0.296,0.27199999999999996,0.13793103448275862,0.6907216494845361,0.303448275862069,0.10344827586206896
Richaun Holmes,2021-22,1.209,0.23,45,0.0,0.0,0.0,0.0,0.469,0.081,0.0,0.0,1.13,0.058,0.0,0.0,1.265,0.296,1.264,0.182,1.273,0.028,1.432,0.094,8.4,23.9,1.6,0.167,0.0,0.551,0.1,0.153,0.19047619047619047,0.5606060606060606,0.3939393939393939,0.04545454545454545,0.014925373134328358,0.05952380952380952,0.029850746268656716,0.22388059701492538
Matisse Thybulle,2021-22,1.434,0.213,66,0.0,0.0,0.0,0.0,0.529,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.938,0.045,1.25,0.034,0.884,0.413,1.237,0.225,5.3,25.5,1.9,0.481,0.5,0.299,2.2,0.095,0.3584905660377358,0.8333333333333334,0.125,0.04166666666666667,0.48888888888888893,0.15094339622641512,0.044444444444444446,0.4444444444444444
Willy Hernangomez,2021-22,1.225,0.203,50,0.0,0.0,0.0,0.0,0.421,0.087,0.0,0.0,0.775,0.162,0.0,0.0,1.31,0.228,0.865,0.237,0.0,0.0,1.654,0.059,8.6,16.8,2.2,0.182,0.25,0.353,0.2,0.211,0.2558139534883721,0.6923076923076923,0.27692307692307694,0.03076923076923077,0.03076923076923077,0.023255813953488375,0.03076923076923077,0.04615384615384615
Obi Toppin,2021-22,1.421,0.13,72,0.0,0.0,0.0,0.0,0.407,0.046,0.0,0.0,1.086,0.06,0.0,0.0,0.84,0.086,1.125,0.068,0.945,0.372,1.496,0.193,7.9,17.1,1.7,0.258,0.0,0.321,2.3,0.205,0.2151898734177215,0.8372093023255814,0.11627906976744186,0.04651162790697675,0.34848484848484845,0.2151898734177215,0.030303030303030307,0.34848484848484845
Jonathan Kuminga,2021-22,1.35,0.128,71,0.842,0.03,0.944,0.058,0.3,0.064,0.417,0.019,1.115,0.083,1.038,0.042,0.972,0.058,1.079,0.061,1.088,0.292,1.146,0.165,8.7,16.9,2.0,0.274,0.188,0.362,2.1,0.227,0.2298850574712644,0.6304347826086957,0.30434782608695654,0.06521739130434782,0.31818181818181823,0.3448275862068966,0.07575757575757576,0.2878787878787879
Harrison Barnes,2021-22,1.413,0.067,77,1.107,0.108,0.845,0.063,0.915,0.042,1.0,0.043,0.98,0.045,0.854,0.092,0.975,0.036,1.146,0.037,1.197,0.313,1.211,0.156,14.899999999999999,33.6,4.1,0.364,0.317,0.421,4.7,0.184,0.2751677852348993,0.5483870967741936,0.3709677419354839,0.08064516129032259,0.4351851851851852,0.5436241610738255,0.16666666666666666,0.32407407407407407
Mikal Bridges,2021-22,1.405,0.075,82,1.167,0.03,0.6,0.01,0.806,0.036,0.988,0.084,1.526,0.019,1.096,0.052,1.425,0.04,0.944,0.036,1.075,0.377,1.372,0.241,12.0,34.8,4.4,0.342,0.31,0.382,3.8,0.149,0.3666666666666667,0.42424242424242425,0.3787878787878788,0.196969696969697,0.3619047619047619,0.3666666666666667,0.23809523809523808,0.3523809523809524
