PLAYER_NAME,Season,DEF Handoff PPP,DEF Handoff FREQ,GP,DEF Isolation PPP,DEF Isolation FREQ,DEF OffScreen PPP,DEF OffScreen FREQ,DEF Postup PPP,DEF Postup FREQ,DEF PRBallHandler PPP,DEF PRBallHandler FREQ,DEF PRRollman PPP,DEF PRRollman FREQ,DEF Spotup PPP,DEF Spotup FREQ,FREQ 3 Pointers,PLUSMINUS 3 Pointers,FREQ Less Than 6Ft,PLUSMINUS Less Than 6Ft,FREQ Less Than 10Ft,PLUSMINUS Less Than 10Ft,MIN,DEFLECTIONS,PCT_LOOSE_BALLS_RECOVERED_DEF,REB_CONTEST_PCT,AVG_REB_DIST,DIST_MILES_DEF,AVG_SPEED_DEF,DEFLECTIONS Per36
George Hill,2019-20,1.13,0.084,59,1.043,0.042,1.185,0.049,0.769,0.024,0.908,0.553,1.188,0.029,1.118,0.169,0.465,0.008,0.264,-0.041,0.339,-0.037,21.5,1.54,0.696,0.287,8.4,0.74,3.95,2.5786046511627907
De'Aaron Fox,2019-20,0.929,0.089,51,0.951,0.065,1.128,0.062,0.765,0.027,0.881,0.362,1.2,0.024,1.237,0.33,0.466,0.03,0.345,0.101,0.398,0.095,32.0,2.92,0.561,0.198,9.4,1.13,3.86,3.285
Harrison Barnes,2019-20,1.019,0.069,72,0.914,0.093,1.156,0.085,0.66,0.071,0.846,0.233,0.885,0.035,1.186,0.294,0.402,0.027,0.308,0.012,0.407,0.005,34.5,1.38,0.455,0.269,7.1,1.21,3.89,1.4399999999999997
Avery Bradley,2019-20,1.019,0.115,49,0.919,0.082,0.84,0.055,0.9,0.066,0.777,0.407,0.0,0.0,0.76,0.23,0.387,-0.144,0.354,-0.048,0.433,0.0,24.2,1.59,0.444,0.191,7.9,0.93,4.29,2.365289256198347
James Harden,2019-20,0.914,0.062,68,0.861,0.124,0.976,0.044,0.68,0.138,0.762,0.14,1.125,0.017,0.98,0.33,0.355,-0.014,0.388,0.003,0.489,-0.023,36.5,3.24,0.43,0.262,7.8,1.08,3.22,3.1956164383561645
De'Andre Hunter,2019-20,0.791,0.092,63,0.813,0.11,1.284,0.102,1.068,0.06,0.922,0.316,0.625,0.022,1.07,0.235,0.357,-0.03,0.395,0.031,0.482,0.007,32.0,1.49,0.455,0.332,7.0,1.13,3.93,1.67625
Troy Brown Jr.,2019-20,1.2,0.068,69,1.067,0.068,1.091,0.099,1.152,0.05,0.915,0.391,1.6,0.023,1.256,0.247,0.354,0.017,0.432,0.045,0.521,0.044,25.8,1.96,0.547,0.303,6.6,0.92,3.94,2.7348837209302324
Tony Snell,2019-20,1.08,0.093,59,0.861,0.067,1.0,0.11,1.217,0.043,1.061,0.369,1.786,0.026,1.071,0.236,0.31,-0.041,0.44,0.028,0.51,0.043,27.8,1.59,0.643,0.255,9.1,0.87,3.71,2.0589928057553957
Aaron Holiday,2019-20,1.0,0.082,66,1.143,0.042,0.977,0.066,0.774,0.047,0.756,0.408,0.75,0.024,0.975,0.301,0.414,-0.03,0.352,0.046,0.441,0.012,24.5,1.68,0.522,0.141,10.7,0.87,3.98,2.468571428571429
Bryn Forbes,2019-20,0.915,0.107,63,1.231,0.047,1.03,0.122,0.967,0.055,0.95,0.327,1.2,0.018,1.24,0.28,0.384,0.054,0.317,0.091,0.413,0.057,25.1,0.97,0.654,0.114,11.6,0.85,3.86,1.391235059760956
Justin Holiday,2019-20,0.885,0.082,73,1.339,0.079,0.981,0.071,0.733,0.08,0.984,0.258,1.091,0.029,0.865,0.307,0.364,-0.054,0.41,-0.023,0.503,-0.016,25.0,2.03,0.575,0.248,8.2,0.88,3.94,2.9231999999999996
Dennis Schroder,2019-20,0.871,0.09,65,0.694,0.071,0.745,0.08,0.81,0.061,0.91,0.419,0.667,0.022,0.966,0.217,0.358,-0.016,0.401,-0.045,0.482,-0.039,30.8,1.38,0.578,0.102,10.6,1.09,3.92,1.6129870129870127
Anfernee Simons,2019-20,1.078,0.092,70,0.811,0.067,0.95,0.108,0.769,0.047,1.133,0.407,0.867,0.027,1.008,0.231,0.38,0.013,0.368,-0.033,0.454,-0.016,20.7,0.54,0.439,0.191,9.0,0.75,4.12,0.9391304347826088
Kendrick Nunn,2019-20,0.982,0.078,67,0.865,0.051,1.04,0.069,1.0,0.026,0.923,0.416,1.5,0.022,1.157,0.317,0.42,0.041,0.324,0.062,0.425,0.031,29.3,1.48,0.531,0.222,8.2,0.96,3.75,1.8184300341296928
Glenn Robinson III,2019-20,1.302,0.071,48,1.302,0.103,1.13,0.089,0.971,0.056,0.891,0.361,1.091,0.018,0.974,0.25,0.356,0.07,0.406,0.019,0.486,0.03,28.8,1.53,0.464,0.278,8.2,1.08,4.18,1.9124999999999999
Glenn Robinson III,2019-20,0.0,0.0,14,0.0,0.0,1.417,0.12,0.0,0.0,1.098,0.41,0.0,0.0,1.294,0.17,0.356,0.07,0.406,0.019,0.486,0.03,28.8,1.53,0.464,0.278,8.2,1.08,4.18,1.9124999999999999
Bradley Beal,2019-20,1.077,0.081,57,1.308,0.041,1.086,0.09,0.75,0.044,0.905,0.343,1.0,0.022,0.972,0.335,0.434,0.01,0.331,0.046,0.413,0.046,36.0,1.95,0.492,0.26,9.2,1.21,3.74,1.9500000000000002
RJ Barrett,2019-20,0.933,0.098,56,0.977,0.072,0.818,0.126,1.148,0.044,0.831,0.29,1.533,0.024,1.142,0.299,0.391,0.041,0.349,0.036,0.44,0.017,30.4,1.36,0.564,0.226,6.8,1.09,4.01,1.610526315789474
Ricky Rubio,2019-20,1.056,0.075,65,1.143,0.068,1.071,0.058,0.75,0.05,0.832,0.429,0.0,0.0,1.077,0.268,0.371,0.004,0.402,0.052,0.493,0.065,31.0,2.69,0.542,0.146,9.0,1.03,3.7,3.1238709677419356
Terrance Ferguson,2019-20,0.95,0.108,56,1.041,0.089,0.854,0.087,0.848,0.083,0.87,0.403,1.375,0.029,0.957,0.168,0.38,-0.011,0.301,-0.048,0.418,-0.047,22.5,1.11,0.429,0.216,8.9,0.83,4.21,1.7760000000000002
Bojan Bogdanovic,2019-20,1.036,0.094,63,0.889,0.09,1.059,0.057,0.94,0.084,0.761,0.224,1.292,0.04,0.987,0.256,0.38,0.033,0.346,0.014,0.432,0.001,33.1,0.9,0.453,0.208,8.2,1.08,3.74,0.9788519637462235
Jayson Tatum,2019-20,0.921,0.095,66,0.914,0.087,0.789,0.115,0.97,0.05,0.676,0.27,0.909,0.017,1.0,0.321,0.379,-0.012,0.422,-0.024,0.489,-0.008,34.3,2.88,0.56,0.224,6.7,1.12,3.63,3.0227405247813413
Tim Hardaway Jr.,2019-20,0.894,0.089,71,1.0,0.066,1.329,0.095,0.875,0.065,0.908,0.381,0.933,0.02,0.935,0.25,0.431,-0.005,0.335,0.067,0.414,0.05,29.5,1.11,0.636,0.186,8.4,0.97,3.77,1.3545762711864409
Treveon Graham,2019-20,1.463,0.143,33,1.0,0.087,0.794,0.119,0.615,0.045,0.821,0.43,0.0,0.0,0.97,0.115,0.314,0.037,0.381,-0.101,0.498,-0.03,16.9,0.67,0.568,0.393,6.2,0.61,4.07,1.4272189349112427
Treveon Graham,2019-20,0.0,0.0,22,0.0,0.0,0.0,0.0,0.0,0.0,1.111,0.247,0.0,0.0,1.037,0.37,0.314,0.037,0.381,-0.101,0.498,-0.03,16.9,0.67,0.568,0.393,6.2,0.61,4.07,1.4272189349112427
Ish Smith,2019-20,1.034,0.094,68,1.349,0.068,1.706,0.054,1.111,0.029,0.914,0.445,1.059,0.027,1.099,0.242,0.357,0.005,0.404,0.016,0.485,0.036,26.3,1.44,0.653,0.169,9.0,0.92,3.81,1.971102661596958
Tobias Harris,2019-20,1.148,0.075,72,0.906,0.074,1.0,0.082,0.84,0.069,0.897,0.255,0.615,0.036,1.082,0.255,0.335,0.014,0.401,0.03,0.48,0.022,34.3,1.06,0.519,0.297,5.4,1.12,3.78,1.1125364431486882
Trae Young,2019-20,0.984,0.091,60,1.05,0.058,1.049,0.059,0.788,0.075,0.895,0.414,1.143,0.02,0.965,0.208,0.307,0.014,0.426,0.088,0.536,0.067,35.3,1.75,0.507,0.165,9.5,1.14,3.58,1.7847025495750708
Danny Green,2019-20,0.925,0.097,68,1.273,0.064,0.907,0.078,1.087,0.067,0.925,0.311,0.75,0.035,1.005,0.312,0.37,0.02,0.38,-0.004,0.451,0.006,24.8,2.66,0.592,0.262,7.3,0.94,4.23,3.861290322580645
Jrue Holiday,2019-20,0.785,0.08,61,0.756,0.046,1.141,0.072,0.744,0.079,0.913,0.431,0.429,0.014,0.967,0.248,0.367,-0.04,0.388,0.01,0.462,-0.005,34.7,4.03,0.517,0.251,8.7,1.2,3.72,4.180979827089337
Markelle Fultz,2019-20,0.875,0.087,72,1.081,0.045,0.867,0.072,1.0,0.018,0.816,0.454,1.023,0.052,1.214,0.248,0.367,0.025,0.362,0.013,0.451,0.019,27.7,2.17,0.59,0.273,7.7,0.97,3.92,2.820216606498195
Ben Simmons,2019-20,0.901,0.089,57,0.94,0.084,1.0,0.07,0.806,0.039,0.805,0.464,0.0,0.0,1.092,0.179,0.327,-0.001,0.36,-0.02,0.448,-0.028,35.4,3.89,0.602,0.243,7.7,1.14,3.67,3.955932203389831
Jimmy Butler,2019-20,1.327,0.07,58,0.875,0.046,0.956,0.097,0.723,0.067,0.886,0.277,1.0,0.014,0.764,0.364,0.46,-0.046,0.303,0.005,0.393,-0.024,33.8,3.4,0.386,0.313,7.3,1.15,3.93,3.621301775147929
Josh Hart,2019-20,1.083,0.085,65,0.821,0.08,1.328,0.083,1.019,0.075,0.921,0.379,0.933,0.021,0.929,0.239,0.332,-0.043,0.451,-0.023,0.532,-0.014,27.0,1.66,0.524,0.287,6.4,0.98,3.91,2.2133333333333334
Mikal Bridges,2019-20,0.917,0.091,73,0.91,0.085,0.951,0.104,0.9,0.076,0.882,0.354,1.471,0.021,0.933,0.206,0.3,-0.033,0.467,-0.006,0.552,0.013,28.0,2.78,0.581,0.33,8.1,1.05,4.15,3.5742857142857143
Marcus Smart,2019-20,1.015,0.092,60,1.043,0.065,1.038,0.072,0.779,0.094,0.842,0.368,1.154,0.018,1.011,0.242,0.451,-0.032,0.283,0.021,0.36,-0.003,32.0,3.2,0.658,0.324,9.0,1.05,3.62,3.6
Derrick White,2019-20,1.094,0.075,68,0.844,0.075,0.794,0.079,0.842,0.044,0.919,0.445,0.5,0.019,1.055,0.233,0.376,0.003,0.378,0.027,0.467,0.017,24.7,1.43,0.604,0.261,9.2,0.85,3.8,2.0842105263157893
Devin Booker,2019-20,0.886,0.099,71,0.962,0.065,1.038,0.099,1.19,0.053,0.846,0.308,1.0,0.023,1.066,0.301,0.365,-0.012,0.394,0.007,0.489,0.022,35.9,1.34,0.433,0.135,8.5,1.19,3.68,1.3437325905292479
Josh Richardson,2019-20,0.889,0.134,55,0.95,0.066,1.0,0.046,1.0,0.017,0.854,0.53,1.455,0.018,1.178,0.167,0.336,0.01,0.375,0.005,0.47,0.017,30.8,2.07,0.639,0.27,9.7,1.06,3.99,2.419480519480519
Shai Gilgeous-Alexander,2019-20,0.89,0.095,70,0.767,0.07,1.155,0.083,1.13,0.063,0.943,0.39,0.826,0.027,0.917,0.252,0.333,-0.02,0.452,0.003,0.513,0.024,34.7,2.06,0.56,0.238,7.4,1.16,3.77,2.1371757925072044
Buddy Hield,2019-20,0.871,0.113,72,1.16,0.066,0.905,0.112,0.842,0.051,0.99,0.275,0.929,0.019,1.107,0.324,0.347,0.004,0.424,-0.001,0.505,0.006,30.8,1.88,0.441,0.183,8.2,1.15,4.14,2.197402597402597
Dorian Finney-Smith,2019-20,1.071,0.081,71,0.867,0.096,0.805,0.089,0.819,0.083,0.945,0.338,0.783,0.027,0.984,0.215,0.366,-0.042,0.376,-0.043,0.463,-0.026,29.9,1.55,0.522,0.395,6.8,1.07,4.06,1.8662207357859535
Terry Rozier,2019-20,1.071,0.099,63,0.867,0.064,0.8,0.049,1.208,0.034,0.881,0.333,0.958,0.034,1.034,0.37,0.422,-0.021,0.378,0.059,0.443,0.081,34.4,1.52,0.548,0.196,9.1,1.19,3.98,1.5906976744186045
Collin Sexton,2019-20,0.882,0.112,65,1.389,0.024,0.949,0.104,0.964,0.073,1.003,0.422,1.313,0.021,1.065,0.204,0.41,0.023,0.396,0.125,0.454,0.116,33.0,1.69,0.369,0.211,10.7,1.05,3.75,1.8436363636363635
Langston Galloway,2019-20,1.0,0.131,66,1.182,0.038,0.631,0.112,1.125,0.028,0.865,0.46,1.188,0.028,1.215,0.184,0.358,0.013,0.345,0.045,0.439,0.036,25.8,1.3,0.581,0.155,11.7,0.89,4.02,1.813953488372093
Wesley Matthews,2019-20,1.0,0.118,67,0.512,0.064,0.852,0.084,0.667,0.037,0.749,0.434,0.706,0.026,1.061,0.177,0.429,-0.014,0.231,-0.111,0.333,-0.113,24.4,1.37,0.647,0.2,9.1,0.9,3.96,2.0213114754098362
Ja Morant,2019-20,0.962,0.104,67,0.594,0.042,0.828,0.077,0.818,0.044,0.863,0.423,1.25,0.026,1.011,0.247,0.384,-0.038,0.364,0.026,0.432,0.027,31.0,1.48,0.567,0.212,8.3,1.06,3.82,1.7187096774193549
Spencer Dinwiddie,2019-20,0.962,0.108,64,0.927,0.055,0.972,0.049,1.118,0.069,0.901,0.451,0.0,0.0,1.013,0.214,0.371,0.021,0.329,0.005,0.447,-0.017,31.2,1.11,0.645,0.213,9.3,0.97,3.48,1.2807692307692309
Zach LaVine,2019-20,0.951,0.124,60,0.75,0.074,0.9,0.092,1.167,0.055,0.675,0.255,1.071,0.043,1.09,0.309,0.408,-0.017,0.362,-0.011,0.459,-0.036,34.8,2.07,0.528,0.152,7.5,1.24,3.94,2.1413793103448278
Landry Shamet,2019-20,1.026,0.129,53,0.96,0.085,1.018,0.097,0.871,0.053,0.801,0.368,1.091,0.019,1.102,0.218,0.392,0.0,0.326,-0.021,0.414,0.004,27.4,1.3,0.619,0.18,9.7,1.02,4.09,1.708029197080292
Darius Garland,2019-20,1.081,0.118,59,1.067,0.048,0.972,0.057,1.0,0.035,0.912,0.474,0.786,0.022,1.102,0.204,0.326,0.012,0.49,0.078,0.554,0.095,30.9,1.19,0.569,0.162,11.3,1.0,3.82,1.3864077669902912
Damian Lillard,2019-20,1.038,0.1,66,0.841,0.056,0.792,0.061,0.86,0.055,0.841,0.371,1.273,0.028,0.952,0.269,0.379,0.002,0.347,0.033,0.432,0.029,37.5,2.06,0.5,0.186,8.8,1.17,3.58,1.9776
Pat Connaughton,2019-20,1.122,0.138,67,0.571,0.039,1.119,0.11,0.947,0.035,0.868,0.311,0.706,0.032,0.918,0.274,0.402,-0.02,0.286,-0.08,0.374,-0.055,18.6,0.6,0.417,0.305,6.0,0.69,4.1,1.161290322580645
Josh Okogie,2019-20,1.064,0.117,62,0.605,0.057,1.186,0.105,1.0,0.041,0.858,0.423,0.643,0.021,1.07,0.193,0.343,-0.026,0.393,0.033,0.467,0.032,25.0,2.18,0.619,0.358,7.9,0.94,4.18,3.1391999999999998
Dillon Brooks,2019-20,1.059,0.1,73,0.892,0.098,0.897,0.103,1.125,0.028,0.971,0.366,0.889,0.021,1.023,0.257,0.44,0.017,0.324,-0.014,0.398,-0.029,28.9,2.23,0.576,0.272,9.9,1.02,3.93,2.7778546712802767
Joe Ingles,2019-20,0.902,0.14,72,0.808,0.071,0.946,0.128,0.679,0.038,0.862,0.389,1.0,0.014,0.963,0.15,0.381,-0.059,0.377,0.069,0.453,0.047,29.7,2.28,0.483,0.173,8.4,1.01,3.89,2.7636363636363637
Donovan Mitchell,2019-20,1.057,0.127,69,0.8,0.051,0.981,0.078,1.241,0.042,0.96,0.429,1.438,0.023,1.154,0.215,0.386,0.026,0.33,0.03,0.419,0.03,34.3,1.9,0.414,0.247,8.8,1.08,3.59,1.9941690962099126
CJ McCollum,2019-20,0.922,0.11,70,0.712,0.055,1.258,0.07,0.778,0.048,0.915,0.376,1.057,0.037,1.016,0.266,0.362,0.0,0.356,-0.039,0.45,-0.026,36.5,1.53,0.593,0.198,9.2,1.22,3.85,1.509041095890411
Evan Fournier,2019-20,1.101,0.116,66,1.063,0.082,1.191,0.089,1.192,0.034,0.907,0.351,1.481,0.035,0.969,0.253,0.366,0.026,0.391,0.032,0.461,0.014,31.4,2.03,0.5,0.187,10.3,1.09,3.92,2.3273885350318473
Royce O'Neale,2019-20,1.113,0.112,71,0.846,0.096,0.881,0.088,0.902,0.064,0.827,0.414,1.316,0.02,0.952,0.153,0.343,-0.018,0.381,-0.011,0.459,0.006,28.9,1.44,0.673,0.229,6.3,0.98,3.89,1.7937716262975778
James Johnson,2020-21,0.214,0.081,29,0.643,0.081,0.0,0.0,0.0,0.0,0.775,0.233,0.0,0.0,1.0,0.285,0.423,-0.019,0.348,0.0,0.406,-0.004,20.5,1.37,0.474,0.277,7.5,0.7,3.81,2.4058536585365857
James Johnson,2020-21,0.0,0.0,22,1.4,0.053,0.857,0.075,0.0,0.0,0.778,0.193,1.333,0.064,1.095,0.337,0.423,-0.019,0.348,0.0,0.406,-0.004,20.5,1.37,0.474,0.277,7.5,0.7,3.81,2.4058536585365857
Eric Paschall,2020-21,0.4,0.033,40,0.78,0.134,0.0,0.0,0.6,0.066,1.167,0.079,1.2,0.033,0.885,0.17,0.251,-0.027,0.362,-0.061,0.511,-0.044,17.4,0.65,0.467,0.344,6.0,0.62,3.92,1.3448275862068966
Nico Mannion,2020-21,0.4,0.079,30,1.308,0.102,0.0,0.0,1.2,0.079,1.019,0.417,0.0,0.0,1.115,0.205,0.339,0.009,0.395,0.179,0.46,0.13,12.1,0.93,0.429,0.022,8.7,0.44,4.2,2.766942148760331
Juancho Hernangomez,2020-21,0.4,0.04,52,0.793,0.115,0.786,0.055,1.05,0.079,1.333,0.13,0.0,0.0,1.295,0.375,0.35,0.027,0.418,0.012,0.486,0.023,17.3,0.56,0.353,0.356,5.2,0.64,4.09,1.1653179190751446
Isaiah Joe,2020-21,0.308,0.121,28,0.0,0.0,1.308,0.121,0.0,0.0,0.743,0.33,0.0,0.0,1.345,0.271,0.449,0.009,0.381,0.114,0.442,0.092,9.3,0.46,0.5,0.083,10.3,0.34,4.13,1.7806451612903225
Anthony Lamb,2020-21,0.333,0.075,24,0.0,0.0,0.0,0.0,1.056,0.113,0.905,0.263,0.0,0.0,1.405,0.263,0.33,0.026,0.441,0.1,0.532,0.128,17.3,0.46,0.417,0.4,7.3,0.61,3.99,0.9572254335260115
OG Anunoby,2020-21,0.182,0.046,44,0.759,0.121,1.281,0.067,0.909,0.069,0.947,0.156,1.1,0.021,1.048,0.35,0.412,0.026,0.324,-0.125,0.414,-0.096,33.3,3.19,0.457,0.376,6.7,1.19,3.93,3.448648648648649
Nikola Jokic,2020-21,0.6,0.009,72,0.625,0.06,0.667,0.011,0.8,0.07,1.727,0.01,0.877,0.061,1.318,0.165,0.222,-0.008,0.428,-0.016,0.527,-0.015,34.6,2.76,0.345,0.436,4.6,1.07,3.58,2.8716763005780344
Jakob Poeltl,2020-21,0.6,0.009,69,0.942,0.08,0.0,0.0,0.982,0.052,0.0,0.0,1.157,0.077,0.978,0.166,0.225,0.001,0.448,-0.097,0.553,-0.088,26.7,1.29,0.31,0.58,4.6,0.95,4.1,1.7393258426966294
Glenn Robinson III,2020-21,0.5,0.092,23,0.6,0.076,0.0,0.0,1.077,0.099,1.0,0.29,0.0,0.0,1.5,0.275,0.354,0.021,0.362,0.036,0.462,0.007,16.1,0.7,0.75,0.311,8.0,0.62,4.26,1.5652173913043474
Rajon Rondo,2020-21,0.5,0.107,18,0.0,0.0,0.0,0.0,0.0,0.0,0.977,0.393,0.0,0.0,1.114,0.393,0.427,-0.025,0.303,0.07,0.401,0.008,17.1,1.49,0.385,0.173,8.8,0.54,3.61,3.136842105263158
Rajon Rondo,2020-21,0.727,0.076,27,0.0,0.0,0.0,0.0,0.0,0.0,0.885,0.421,0.0,0.0,1.128,0.324,0.427,-0.025,0.303,0.07,0.401,0.008,17.1,1.49,0.385,0.173,8.8,0.54,3.61,3.136842105263158
Clint Capela,2020-21,0.7,0.011,63,1.073,0.059,0.0,0.0,0.918,0.066,1.636,0.012,1.025,0.043,1.016,0.138,0.184,-0.01,0.444,-0.096,0.555,-0.086,30.1,1.43,0.404,0.483,4.8,1.02,3.85,1.710299003322259
JJ Redick,2020-21,0.7,0.084,31,0.0,0.0,0.8,0.084,0.0,0.0,0.682,0.185,0.0,0.0,0.927,0.462,0.429,-0.032,0.379,0.119,0.439,0.117,16.4,0.32,0.545,0.094,10.8,0.59,4.0,0.7024390243902441
JJ Redick,2020-21,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.25,0.0,0.0,2.091,0.275,0.429,-0.032,0.379,0.119,0.439,0.117,16.4,0.32,0.545,0.094,10.8,0.59,4.0,0.7024390243902441
Troy Brown Jr.,2020-21,0.636,0.112,13,0.0,0.0,0.0,0.0,0.0,0.0,0.727,0.449,0.0,0.0,1.4,0.204,0.404,0.05,0.346,0.04,0.457,0.036,15.4,0.76,0.333,0.21,6.6,0.56,4.11,1.7766233766233768
Troy Brown Jr.,2020-21,0.0,0.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.431,0.0,0.0,1.279,0.371,0.404,0.05,0.346,0.04,0.457,0.036,15.4,0.76,0.333,0.21,6.6,0.56,4.11,1.7766233766233768
John Konchar,2020-21,0.636,0.056,43,1.417,0.062,0.667,0.077,0.0,0.0,0.902,0.262,1.8,0.051,0.838,0.349,0.321,-0.057,0.456,-0.025,0.57,-0.024,13.4,1.28,0.438,0.391,6.5,0.51,4.29,3.4388059701492537
Abdel Nader,2020-21,0.538,0.105,24,1.0,0.113,0.0,0.0,0.0,0.0,0.7,0.323,0.0,0.0,1.029,0.274,0.339,-0.039,0.405,-0.016,0.496,0.06,14.8,0.75,0.556,0.21,6.0,0.53,4.1,1.8243243243243241
DaQuan Jeffries,2020-21,0.538,0.148,18,0.0,0.0,0.0,0.0,0.0,0.0,1.375,0.273,0.0,0.0,0.8,0.17,0.431,-0.011,0.265,0.013,0.376,-0.032,15.9,1.06,0.563,0.254,9.3,0.57,3.9,2.4
DaQuan Jeffries,2020-21,1.333,0.149,13,0.0,0.0,1.1,0.099,0.0,0.0,1.091,0.218,0.0,0.0,0.731,0.257,0.431,-0.011,0.265,0.013,0.376,-0.032,15.9,1.06,0.563,0.254,9.3,0.57,3.9,2.4
Javonte Green,2020-21,0.538,0.103,25,0.0,0.0,0.438,0.127,0.0,0.0,1.276,0.23,0.0,0.0,1.326,0.341,0.428,0.0,0.352,0.106,0.434,0.09,11.6,1.41,0.333,0.437,7.5,0.43,4.19,4.375862068965517
Markieff Morris,2020-21,0.467,0.039,61,0.783,0.12,0.842,0.05,1.158,0.05,0.86,0.112,0.722,0.047,1.044,0.358,0.336,-0.002,0.369,0.043,0.475,-0.015,19.7,1.0,0.524,0.305,6.6,0.64,3.71,1.8274111675126903
Malachi Flynn,2020-21,0.467,0.046,48,0.556,0.055,1.0,0.043,1.0,0.031,0.851,0.31,0.0,0.0,0.916,0.439,0.375,-0.08,0.364,0.014,0.447,0.016,19.7,1.4,0.667,0.198,8.5,0.7,3.99,2.5583756345177666
Kelly Olynyk,2020-21,0.8,0.025,27,0.979,0.118,0.0,0.0,1.094,0.134,1.727,0.028,1.5,0.025,1.182,0.277,0.344,0.06,0.394,0.004,0.493,0.001,28.5,2.16,0.517,0.299,5.6,0.98,3.87,2.728421052631579
Kelly Olynyk,2020-21,0.0,0.0,43,0.625,0.076,2.182,0.026,0.417,0.057,1.5,0.024,1.259,0.064,1.171,0.47,0.344,0.06,0.394,0.004,0.493,0.001,28.5,2.16,0.517,0.299,5.6,0.98,3.87,2.728421052631579
Gary Trent Jr.,2020-21,0.8,0.071,17,0.6,0.143,0.7,0.071,0.0,0.0,1.196,0.329,0.0,0.0,1.178,0.321,0.423,0.019,0.331,0.029,0.402,0.039,31.1,2.05,0.588,0.217,9.2,1.04,3.92,2.372990353697749
Gary Trent Jr.,2020-21,0.767,0.116,41,1.35,0.054,1.361,0.097,1.313,0.043,0.899,0.375,1.1,0.027,1.103,0.235,0.423,0.019,0.331,0.029,0.402,0.039,31.1,2.05,0.588,0.217,9.2,1.04,3.92,2.372990353697749
Gary Clark,2020-21,0.667,0.057,35,0.0,0.0,0.0,0.066,0.8,0.047,0.769,0.123,1.25,0.057,0.957,0.443,0.399,-0.062,0.392,0.005,0.471,0.041,16.8,0.85,0.286,0.287,6.8,0.58,4.04,1.8214285714285712
Domantas Sabonis,2020-21,0.5,0.017,62,0.951,0.111,0.444,0.02,0.842,0.041,0.654,0.028,0.897,0.074,1.02,0.217,0.218,-0.018,0.477,-0.064,0.59,-0.046,36.0,2.26,0.385,0.371,4.3,1.26,3.85,2.26
De'Andre Hunter,2020-21,0.471,0.061,24,0.783,0.082,0.917,0.043,0.0,0.0,0.772,0.407,0.455,0.039,0.89,0.261,0.415,-0.076,0.345,-0.13,0.454,-0.078,29.5,1.17,0.524,0.273,7.0,0.99,3.78,1.4277966101694914
Devonte' Graham,2020-21,0.381,0.043,55,0.828,0.06,0.412,0.035,1.28,0.052,0.909,0.159,0.923,0.027,0.881,0.571,0.414,-0.033,0.381,0.043,0.454,0.062,30.2,1.82,0.59,0.135,10.5,0.99,3.7,2.16953642384106
Joel Embiid,2020-21,0.9,0.012,52,1.056,0.042,0.0,0.0,0.647,0.02,0.0,0.0,0.923,0.06,0.901,0.129,0.226,0.032,0.465,-0.053,0.537,-0.038,31.1,1.61,0.431,0.421,4.7,0.98,3.57,1.8636655948553056
Thanasis Antetokounmpo,2020-21,0.9,0.051,51,1.222,0.092,0.0,0.0,1.083,0.061,0.75,0.204,0.0,0.0,0.897,0.398,0.401,-0.09,0.344,-0.049,0.425,-0.041,9.7,0.91,0.281,0.363,7.9,0.36,4.11,3.3773195876288664
Ben McLemore,2020-21,0.75,0.079,32,0.0,0.0,0.588,0.113,0.0,0.0,1.022,0.305,0.0,0.0,1.381,0.278,0.375,-0.02,0.407,0.037,0.491,0.035,17.1,0.81,0.579,0.22,8.7,0.63,4.25,1.7052631578947368
Ben McLemore,2020-21,0.0,0.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.767,0.265,0.0,0.0,0.933,0.398,0.375,-0.02,0.407,0.037,0.491,0.035,17.1,0.81,0.579,0.22,8.7,0.63,4.25,1.7052631578947368
Avery Bradley,2020-21,0.643,0.107,17,0.0,0.0,1.091,0.084,0.0,0.0,0.959,0.374,0.0,0.0,1.378,0.282,0.418,0.014,0.373,0.061,0.414,0.086,22.3,1.44,0.462,0.246,8.4,0.83,4.11,2.3246636771300446
Avery Bradley,2020-21,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.783,0.261,0.0,0.0,0.933,0.341,0.418,0.014,0.373,0.061,0.414,0.086,22.3,1.44,0.462,0.246,8.4,0.83,4.11,2.3246636771300446
Victor Oladipo,2020-21,0.6,0.152,9,0.0,0.0,0.0,0.0,0.0,0.0,1.565,0.232,0.0,0.0,1.348,0.465,0.407,0.011,0.37,0.004,0.467,-0.021,32.7,2.97,0.588,0.181,7.9,1.12,3.91,3.2697247706422017
Victor Oladipo,2020-21,1.167,0.088,20,0.714,0.077,1.083,0.044,0.375,0.059,0.811,0.349,0.0,0.0,0.815,0.298,0.407,0.011,0.37,0.004,0.467,-0.021,32.7,2.97,0.588,0.181,7.9,1.12,3.91,3.2697247706422017
Victor Oladipo,2020-21,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.111,0.429,0.407,0.011,0.37,0.004,0.467,-0.021,32.7,2.97,0.588,0.181,7.9,1.12,3.91,3.2697247706422017
