PLAYER_NAME,GP_x,G_x,FREQ 3 Pointers,FG3M,FG3A,FG3_PCT,NS_FG3_PCT,PLUSMINUS 3 Pointers,Season,GP_y,G_y,FREQ Less Than 6Ft,FGM_LT_06,FGA_LT_06,LT_06_PCT,NS_LT_06_PCT,PLUSMINUS Less Than 6Ft,GP,G,FREQ Less Than 10Ft,FGM_LT_10,FGA_LT_10,LT_10_PCT,NS_LT_10_PCT,PLUSMINUS Less Than 10Ft
Draymond Green,62,60,0.345,1.87,5.11,0.366,0.362,0.004,2020-21,62,61,0.35,2.6,5.18,0.502,0.629,-0.128,62,61,0.458,3.44,6.77,0.507,0.585,-0.078
Khris Middleton,67,66,0.41,1.87,5.09,0.367,0.37,-0.003,2020-21,67,65,0.321,2.52,3.99,0.633,0.624,0.009,67,67,0.394,2.88,4.88,0.59,0.577,0.014
Collin Sexton,60,60,0.444,1.92,5.08,0.377,0.371,0.006,2020-21,60,59,0.349,2.55,4.0,0.638,0.61,0.028,60,59,0.413,2.9,4.73,0.613,0.571,0.041
Buddy Hield,69,69,0.363,1.71,5.07,0.337,0.366,-0.029,2020-21,69,69,0.427,3.71,5.97,0.621,0.612,0.009,69,69,0.506,4.14,7.07,0.586,0.57,0.016
Anthony Davis,36,36,0.356,1.69,5.03,0.337,0.356,-0.019,2020-21,36,35,0.385,3.31,5.44,0.607,0.621,-0.014,36,35,0.458,3.69,6.47,0.571,0.583,-0.012
Bogdan Bogdanovic,44,43,0.393,1.89,5.02,0.376,0.363,0.013,2020-21,44,44,0.329,2.48,4.2,0.589,0.605,-0.016,44,44,0.426,2.82,5.45,0.517,0.563,-0.047
Brook Lopez,69,67,0.252,1.9,4.99,0.381,0.358,0.022,2020-21,69,69,0.346,3.48,6.86,0.507,0.624,-0.117,69,69,0.43,4.14,8.52,0.486,0.584,-0.098
Bam Adebayo,62,61,0.361,1.73,4.98,0.346,0.365,-0.018,2020-21,62,62,0.334,2.66,4.61,0.577,0.623,-0.046,62,62,0.438,3.23,6.05,0.533,0.585,-0.052
Devin Booker,65,65,0.393,1.6,4.94,0.324,0.368,-0.044,2020-21,65,65,0.383,3.05,4.82,0.633,0.623,0.01,65,65,0.446,3.43,5.6,0.613,0.581,0.032
Zach LaVine,58,58,0.393,1.78,4.93,0.36,0.368,-0.008,2020-21,58,58,0.36,2.6,4.52,0.576,0.613,-0.037,58,58,0.439,3.03,5.5,0.552,0.57,-0.018
Rudy Gobert,71,67,0.218,1.44,4.86,0.296,0.363,-0.068,2020-21,71,71,0.373,4.1,8.31,0.493,0.63,-0.136,71,71,0.488,5.06,10.87,0.465,0.591,-0.126
Marcus Smart,48,46,0.47,1.69,4.85,0.348,0.366,-0.018,2020-21,48,42,0.282,1.73,2.92,0.593,0.613,-0.021,48,43,0.355,1.96,3.67,0.534,0.572,-0.038
Miles Bridges,65,65,0.383,1.57,4.83,0.325,0.367,-0.042,2020-21,65,64,0.391,2.91,4.94,0.589,0.62,-0.031,65,65,0.472,3.38,5.95,0.568,0.579,-0.011
Rui Hachimura,56,55,0.392,1.7,4.82,0.352,0.376,-0.024,2020-21,56,56,0.344,2.43,4.23,0.574,0.627,-0.053,56,56,0.427,2.96,5.25,0.565,0.585,-0.021
OG Anunoby,43,42,0.412,1.91,4.81,0.396,0.37,0.026,2020-21,43,42,0.324,1.93,3.79,0.509,0.634,-0.125,43,43,0.414,2.37,4.84,0.49,0.586,-0.096
Robert Covington,67,66,0.326,1.96,4.79,0.408,0.367,0.041,2020-21,67,66,0.439,4.03,6.45,0.625,0.622,0.003,67,67,0.521,4.48,7.66,0.585,0.58,0.005
Cam Reddish,26,25,0.405,1.62,4.77,0.339,0.371,-0.032,2020-21,26,26,0.363,3.23,4.27,0.757,0.614,0.143,26,26,0.461,3.81,5.42,0.702,0.565,0.137
Giannis Antetokounmpo,59,59,0.414,1.83,4.76,0.384,0.36,0.025,2020-21,59,57,0.328,1.97,3.78,0.52,0.631,-0.111,59,59,0.409,2.42,4.71,0.514,0.592,-0.078
P.J. Washington,63,63,0.326,1.92,4.76,0.403,0.363,0.04,2020-21,63,63,0.468,4.16,6.84,0.608,0.619,-0.011,63,63,0.557,4.7,8.14,0.577,0.58,-0.003
Chris Boucher,60,59,0.357,1.47,4.75,0.309,0.362,-0.053,2020-21,60,59,0.436,3.38,5.8,0.583,0.623,-0.04,60,60,0.528,3.9,7.02,0.556,0.583,-0.028
Frank Mason III,4,4,0.613,1.5,4.75,0.316,0.39,-0.074,2020-21,4,2,0.129,1.0,1.0,1.0,0.688,0.312,4,3,0.226,1.0,1.75,0.571,0.599,-0.027
Kendrick Nunn,54,54,0.4,1.83,4.74,0.387,0.372,0.015,2020-21,54,53,0.353,2.54,4.19,0.606,0.605,0.001,54,54,0.441,2.91,5.22,0.557,0.563,-0.007
Darius Garland,54,54,0.388,1.81,4.69,0.387,0.371,0.017,2020-21,54,50,0.35,2.63,4.22,0.623,0.599,0.023,54,52,0.459,3.26,5.54,0.589,0.555,0.034
Elfrid Payton,61,60,0.437,1.8,4.69,0.385,0.373,0.012,2020-21,61,60,0.333,2.11,3.57,0.592,0.608,-0.016,61,61,0.408,2.48,4.38,0.566,0.563,0.002
Duncan Robinson,70,69,0.403,1.69,4.67,0.361,0.376,-0.015,2020-21,70,70,0.368,2.77,4.27,0.649,0.612,0.037,70,70,0.467,3.16,5.41,0.583,0.57,0.013
Didi Louzada,3,3,0.5,1.33,4.67,0.286,0.325,-0.039,2020-21,3,2,0.286,2.0,2.67,0.75,0.603,0.147,3,2,0.286,2.0,2.67,0.75,0.555,0.195
Isaac Okoro,67,67,0.359,1.94,4.67,0.415,0.369,0.046,2020-21,67,65,0.354,3.04,4.61,0.66,0.615,0.045,67,67,0.473,3.84,6.16,0.622,0.567,0.055
Blake Griffin,46,43,0.377,1.72,4.63,0.371,0.358,0.013,2020-21,46,45,0.324,2.52,3.98,0.634,0.639,-0.005,46,46,0.416,3.07,5.11,0.6,0.6,0.0
Deandre Ayton,67,63,0.27,1.7,4.61,0.369,0.371,-0.002,2020-21,67,66,0.363,3.48,6.21,0.56,0.627,-0.067,67,67,0.468,4.19,8.0,0.524,0.587,-0.063
Devonte' Graham,54,53,0.414,1.52,4.59,0.331,0.364,-0.033,2020-21,54,51,0.381,2.76,4.22,0.654,0.611,0.043,54,53,0.454,3.19,5.04,0.632,0.571,0.062
Derrick White,36,35,0.326,2.03,4.58,0.442,0.374,0.069,2020-21,36,35,0.374,2.72,5.25,0.519,0.608,-0.09,36,35,0.486,3.39,6.83,0.496,0.568,-0.072
James Harden,44,43,0.365,1.66,4.57,0.363,0.367,-0.004,2020-21,44,40,0.325,2.57,4.07,0.631,0.626,0.005,44,44,0.441,3.14,5.52,0.568,0.584,-0.016
Kristaps Porzingis,43,40,0.275,1.65,4.56,0.362,0.359,0.003,2020-21,43,43,0.452,4.26,7.49,0.568,0.625,-0.057,43,43,0.52,4.63,8.6,0.538,0.587,-0.049
Pat Connaughton,68,65,0.441,1.72,4.56,0.377,0.364,0.014,2020-21,68,63,0.292,1.84,3.01,0.61,0.615,-0.005,68,65,0.394,2.31,4.07,0.567,0.568,-0.001
Michael Carter-Williams,31,30,0.437,1.42,4.55,0.312,0.37,-0.058,2020-21,31,31,0.316,1.94,3.29,0.588,0.618,-0.03,31,31,0.365,2.1,3.81,0.551,0.574,-0.024
Coby White,69,67,0.394,1.83,4.55,0.401,0.375,0.026,2020-21,69,67,0.361,2.68,4.17,0.642,0.604,0.039,69,67,0.464,3.22,5.36,0.6,0.556,0.044
Anthony Edwards,71,68,0.399,1.93,4.52,0.427,0.371,0.056,2020-21,71,70,0.371,2.54,4.2,0.604,0.609,-0.005,71,71,0.451,2.89,5.11,0.565,0.568,-0.003
Kevin Durant,35,34,0.38,1.43,4.51,0.316,0.362,-0.045,2020-21,35,35,0.337,2.14,4.0,0.536,0.623,-0.088,35,35,0.435,2.63,5.17,0.508,0.585,-0.077
Kevin Porter Jr.,26,25,0.364,2.19,4.5,0.487,0.383,0.104,2020-21,26,26,0.411,3.15,5.08,0.621,0.63,-0.009,26,26,0.523,3.77,6.46,0.583,0.58,0.004
Terrence Ross,45,44,0.461,1.73,4.49,0.386,0.372,0.014,2020-21,45,43,0.365,2.09,3.56,0.588,0.616,-0.029,45,45,0.434,2.31,4.22,0.547,0.573,-0.025
John Collins,63,63,0.338,1.63,4.48,0.365,0.368,-0.003,2020-21,63,63,0.412,3.38,5.46,0.619,0.623,-0.004,63,63,0.489,3.79,6.48,0.586,0.584,0.002
LaMelo Ball,50,49,0.449,1.68,4.48,0.375,0.371,0.004,2020-21,50,48,0.389,2.34,3.88,0.603,0.605,-0.002,50,49,0.455,2.68,4.54,0.59,0.565,0.026
Will Barton,54,54,0.432,1.78,4.46,0.398,0.366,0.032,2020-21,54,51,0.366,2.37,3.78,0.627,0.622,0.006,54,53,0.428,2.72,4.43,0.615,0.577,0.038
Maxi Kleber,50,48,0.329,1.34,4.4,0.305,0.367,-0.063,2020-21,50,50,0.353,2.8,4.72,0.593,0.621,-0.027,50,50,0.463,3.4,6.2,0.548,0.579,-0.03
Khyri Thomas,5,5,0.355,1.8,4.4,0.409,0.367,0.042,2020-21,5,5,0.339,2.4,4.2,0.571,0.605,-0.033,5,5,0.435,2.6,5.4,0.481,0.564,-0.082
Cole Anthony,45,43,0.401,2.0,4.38,0.457,0.363,0.094,2020-21,45,44,0.367,2.44,4.0,0.611,0.597,0.014,45,44,0.45,2.91,4.91,0.593,0.555,0.038
Jae'Sean Tate,70,69,0.399,1.49,4.33,0.343,0.369,-0.026,2020-21,70,67,0.356,2.54,3.86,0.659,0.613,0.046,70,70,0.444,2.86,4.81,0.593,0.576,0.018
Marvin Bagley III,42,41,0.362,1.67,4.31,0.387,0.365,0.022,2020-21,42,41,0.412,3.26,4.9,0.665,0.618,0.047,42,41,0.482,3.74,5.74,0.651,0.581,0.071
Dorian Finney-Smith,60,60,0.371,1.53,4.3,0.357,0.368,-0.012,2020-21,60,59,0.325,1.97,3.77,0.522,0.617,-0.095,60,59,0.423,2.37,4.9,0.483,0.576,-0.093
Gary Harris,38,36,0.462,1.5,4.29,0.35,0.371,-0.022,2020-21,38,33,0.275,1.71,2.55,0.67,0.619,0.051,38,35,0.354,2.08,3.29,0.632,0.57,0.062
Daniel Theis,65,63,0.317,1.51,4.29,0.351,0.361,-0.01,2020-21,65,63,0.425,3.25,5.75,0.564,0.626,-0.062,65,64,0.516,3.86,7.0,0.552,0.588,-0.036
Karl-Anthony Towns,50,47,0.26,1.62,4.28,0.379,0.37,0.009,2020-21,50,50,0.404,4.12,6.66,0.619,0.639,-0.02,50,50,0.505,4.76,8.32,0.572,0.6,-0.028
Jeff Green,68,67,0.361,1.46,4.28,0.34,0.366,-0.026,2020-21,68,65,0.329,2.56,3.9,0.657,0.628,0.029,68,68,0.437,3.13,5.18,0.605,0.584,0.021
Dennis Schroder,61,60,0.341,1.59,4.28,0.372,0.371,0.0,2020-21,61,61,0.381,3.38,4.79,0.705,0.613,0.092,61,61,0.473,3.84,5.93,0.646,0.572,0.074
Tyler Herro,52,52,0.376,1.56,4.25,0.367,0.372,-0.006,2020-21,52,50,0.365,2.4,4.12,0.584,0.599,-0.015,52,51,0.467,2.85,5.27,0.54,0.558,-0.018
Seth Curry,57,57,0.459,1.63,4.25,0.384,0.37,0.014,2020-21,57,50,0.306,1.91,2.82,0.677,0.6,0.077,57,52,0.387,2.21,3.58,0.618,0.557,0.061
Evan Fournier,41,39,0.341,1.66,4.24,0.391,0.376,0.014,2020-21,41,41,0.405,3.07,5.05,0.609,0.612,-0.003,41,41,0.485,3.41,6.05,0.565,0.57,-0.005
Royce O'Neale,71,69,0.302,1.44,4.21,0.341,0.363,-0.022,2020-21,71,71,0.374,3.34,5.21,0.641,0.621,0.019,71,71,0.477,3.99,6.65,0.6,0.578,0.021
Ja Morant,63,62,0.38,1.44,4.21,0.343,0.37,-0.026,2020-21,63,63,0.393,2.76,4.35,0.635,0.617,0.018,63,63,0.48,3.22,5.32,0.606,0.573,0.033
Ben Simmons,58,57,0.357,1.26,4.21,0.299,0.364,-0.065,2020-21,58,56,0.363,2.5,4.28,0.585,0.616,-0.031,58,57,0.444,2.84,5.24,0.543,0.573,-0.03
D'Angelo Russell,41,39,0.377,1.51,4.17,0.363,0.366,-0.004,2020-21,41,40,0.394,2.88,4.37,0.659,0.607,0.052,41,40,0.476,3.2,5.27,0.606,0.563,0.043
Kelly Oubre Jr.,54,53,0.349,1.46,4.17,0.351,0.372,-0.021,2020-21,54,53,0.443,2.83,5.3,0.535,0.619,-0.084,54,53,0.516,3.26,6.17,0.529,0.577,-0.048
Donte DiVincenzo,65,63,0.382,1.55,4.15,0.374,0.375,-0.001,2020-21,65,62,0.388,2.48,4.22,0.588,0.616,-0.028,65,63,0.468,2.83,5.09,0.556,0.572,-0.016
Caris LeVert,47,46,0.321,1.43,4.15,0.344,0.365,-0.021,2020-21,47,47,0.408,3.34,5.28,0.633,0.612,0.021,47,47,0.495,3.72,6.4,0.581,0.568,0.013
Kyrie Irving,54,53,0.365,1.52,4.15,0.366,0.366,0.0,2020-21,54,53,0.387,2.78,4.39,0.633,0.619,0.014,54,53,0.458,3.04,5.2,0.584,0.575,0.008
Mike Conley,51,51,0.383,1.65,4.12,0.4,0.364,0.036,2020-21,51,48,0.318,1.82,3.41,0.534,0.602,-0.067,51,49,0.412,2.27,4.43,0.513,0.556,-0.043
Norman Powell,69,66,0.441,1.51,4.12,0.366,0.372,-0.005,2020-21,69,69,0.334,1.93,3.12,0.619,0.615,0.004,69,69,0.396,2.12,3.7,0.573,0.573,0.0
Dwayne Bacon,70,68,0.408,1.36,4.1,0.331,0.374,-0.043,2020-21,70,67,0.344,2.19,3.46,0.632,0.613,0.02,70,69,0.435,2.64,4.37,0.605,0.574,0.031
Russell Westbrook,64,62,0.363,1.45,4.09,0.355,0.365,-0.01,2020-21,64,63,0.378,2.45,4.27,0.575,0.613,-0.038,64,63,0.467,2.94,5.27,0.558,0.573,-0.015
Alekesej Pokusevski,44,41,0.359,1.61,4.09,0.394,0.362,0.032,2020-21,44,42,0.443,3.0,5.05,0.595,0.611,-0.016,44,42,0.513,3.3,5.84,0.564,0.568,-0.004
Kevin Huerter,69,68,0.351,1.29,4.06,0.318,0.373,-0.056,2020-21,69,69,0.368,2.57,4.25,0.604,0.603,0.001,69,69,0.458,2.94,5.29,0.556,0.562,-0.006
Kawhi Leonard,52,51,0.379,1.5,4.06,0.37,0.365,0.005,2020-21,52,52,0.39,2.71,4.17,0.65,0.624,0.026,52,52,0.447,2.88,4.79,0.602,0.584,0.018
Kyle Anderson,69,67,0.373,1.54,4.06,0.379,0.357,0.022,2020-21,69,69,0.36,2.22,3.91,0.567,0.62,-0.054,69,69,0.449,2.67,4.88,0.546,0.578,-0.032
Gordon Hayward,43,42,0.397,1.47,4.05,0.362,0.371,-0.009,2020-21,43,43,0.377,2.28,3.84,0.594,0.626,-0.032,43,43,0.479,2.63,4.88,0.538,0.582,-0.044
Sterling Brown,51,49,0.368,1.49,4.04,0.369,0.364,0.005,2020-21,51,48,0.416,3.14,4.57,0.687,0.605,0.081,51,50,0.484,3.37,5.31,0.635,0.565,0.069
Justin Holiday,71,68,0.318,1.17,4.01,0.291,0.367,-0.076,2020-21,71,69,0.435,3.04,5.48,0.555,0.619,-0.064,71,71,0.506,3.49,6.38,0.547,0.578,-0.03
Michael Porter Jr.,60,60,0.344,1.52,4.0,0.379,0.367,0.012,2020-21,60,60,0.442,2.97,5.13,0.578,0.62,-0.042,60,60,0.514,3.35,5.97,0.561,0.581,-0.019
Nikola Jokic,71,66,0.222,1.42,4.0,0.356,0.364,-0.008,2020-21,71,71,0.428,4.72,7.7,0.612,0.629,-0.016,71,71,0.527,5.42,9.48,0.572,0.587,-0.015
Malcolm Brogdon,55,53,0.317,1.49,4.0,0.373,0.37,0.003,2020-21,55,54,0.416,3.33,5.25,0.633,0.621,0.013,55,54,0.499,3.67,6.31,0.582,0.577,0.005
Larry Nance Jr.,35,33,0.337,1.74,4.0,0.436,0.37,0.066,2020-21,35,33,0.376,2.57,4.46,0.577,0.637,-0.06,35,35,0.47,3.11,5.57,0.559,0.591,-0.032
LeBron James,44,42,0.403,1.16,4.0,0.29,0.352,-0.062,2020-21,44,43,0.359,1.91,3.57,0.535,0.612,-0.077,44,43,0.444,2.25,4.41,0.51,0.573,-0.062
Garrett Temple,56,55,0.356,1.32,4.0,0.33,0.372,-0.042,2020-21,56,55,0.361,2.46,4.05,0.608,0.604,0.004,56,55,0.434,2.77,4.88,0.568,0.563,0.005
Jalen McDaniels,44,43,0.423,1.41,4.0,0.352,0.36,-0.008,2020-21,44,40,0.389,2.3,3.68,0.623,0.604,0.019,44,40,0.457,2.61,4.32,0.605,0.562,0.043
Mikal Bridges,69,66,0.316,1.43,3.96,0.363,0.368,-0.005,2020-21,69,69,0.44,3.42,5.51,0.621,0.626,-0.004,69,69,0.521,3.86,6.52,0.591,0.584,0.008
Chris Paul,68,68,0.399,1.57,3.96,0.398,0.371,0.027,2020-21,68,67,0.367,2.46,3.65,0.673,0.612,0.062,68,67,0.452,2.85,4.49,0.636,0.569,0.067
Domantas Sabonis,61,57,0.218,1.39,3.95,0.353,0.371,-0.018,2020-21,61,61,0.477,4.85,8.66,0.561,0.625,-0.064,61,61,0.59,5.79,10.69,0.541,0.587,-0.046
Joel Embiid,51,50,0.226,1.57,3.94,0.398,0.366,0.032,2020-21,51,51,0.465,4.63,8.12,0.57,0.623,-0.053,51,51,0.537,5.14,9.37,0.548,0.586,-0.038
Trae Young,63,62,0.367,1.33,3.94,0.339,0.369,-0.03,2020-21,63,61,0.379,2.62,4.06,0.645,0.594,0.051,63,62,0.473,3.03,5.08,0.597,0.555,0.042
Myles Turner,46,42,0.22,1.59,3.93,0.403,0.363,0.04,2020-21,46,46,0.502,4.48,8.96,0.5,0.624,-0.124,46,46,0.596,5.13,10.63,0.483,0.586,-0.103
Facundo Campazzo,63,60,0.447,1.3,3.92,0.332,0.37,-0.038,2020-21,63,53,0.33,1.87,2.89,0.648,0.607,0.042,63,56,0.422,2.16,3.7,0.584,0.562,0.021
Tyrese Haliburton,56,54,0.366,1.5,3.91,0.384,0.372,0.012,2020-21,56,56,0.415,3.09,4.43,0.698,0.613,0.085,56,56,0.495,3.39,5.29,0.642,0.57,0.071
Deni Avdija,53,49,0.364,1.62,3.91,0.415,0.382,0.033,2020-21,53,52,0.403,2.42,4.32,0.559,0.619,-0.06,53,52,0.498,2.89,5.34,0.541,0.579,-0.039
Josh Richardson,59,59,0.423,1.54,3.9,0.396,0.373,0.023,2020-21,59,54,0.338,1.95,3.12,0.625,0.604,0.021,59,57,0.421,2.17,3.88,0.559,0.564,-0.005
Brandon Ingram,59,57,0.397,1.42,3.9,0.365,0.364,0.002,2020-21,59,57,0.408,2.44,4.0,0.61,0.617,-0.007,59,58,0.485,2.76,4.76,0.58,0.575,0.005
Jakob Poeltl,69,65,0.225,1.43,3.9,0.368,0.367,0.001,2020-21,69,68,0.448,4.09,7.74,0.528,0.625,-0.097,69,68,0.553,4.75,9.57,0.497,0.585,-0.088
Thomas Bryant,10,9,0.245,1.3,3.9,0.333,0.389,-0.056,2020-21,10,10,0.333,3.4,5.3,0.642,0.63,0.011,10,10,0.459,4.0,7.3,0.548,0.585,-0.037
Bruce Brown,65,61,0.398,1.45,3.89,0.372,0.361,0.01,2020-21,65,58,0.328,1.94,3.2,0.606,0.618,-0.012,65,60,0.425,2.29,4.15,0.552,0.575,-0.023
DeAndre Jordan,57,50,0.289,1.44,3.88,0.371,0.359,0.012,2020-21,57,55,0.292,2.47,3.93,0.629,0.635,-0.005,57,56,0.405,3.04,5.44,0.558,0.593,-0.035
Aaron Gordon,49,46,0.38,1.45,3.86,0.376,0.37,0.005,2020-21,49,47,0.362,2.27,3.67,0.617,0.627,-0.011,49,49,0.455,2.55,4.61,0.553,0.582,-0.029
George Hill,29,29,0.473,1.31,3.86,0.339,0.372,-0.033,2020-21,29,24,0.291,1.41,2.38,0.594,0.604,-0.009,29,25,0.371,1.66,3.03,0.545,0.55,-0.005
Tobias Harris,62,61,0.317,1.61,3.84,0.42,0.367,0.053,2020-21,62,61,0.393,2.95,4.76,0.62,0.614,0.006,62,61,0.501,3.44,6.06,0.566,0.572,-0.005
Chasson Randle,38,36,0.455,1.61,3.84,0.418,0.368,0.05,2020-21,38,33,0.296,1.55,2.5,0.621,0.591,0.03,38,34,0.393,1.84,3.32,0.556,0.55,0.005
John Wall,40,39,0.336,1.2,3.83,0.314,0.358,-0.045,2020-21,40,40,0.393,2.73,4.48,0.609,0.608,0.001,40,40,0.486,3.18,5.53,0.575,0.567,0.007
Grayson Allen,50,49,0.425,1.42,3.82,0.372,0.371,0.001,2020-21,50,47,0.33,1.84,2.96,0.622,0.611,0.011,50,47,0.408,2.06,3.66,0.563,0.565,-0.002
Joe Harris,69,69,0.367,1.51,3.81,0.395,0.369,0.026,2020-21,69,65,0.357,2.16,3.71,0.582,0.617,-0.035,69,69,0.474,2.64,4.93,0.535,0.57,-0.035
Keldon Johnson,69,67,0.329,1.36,3.8,0.359,0.368,-0.009,2020-21,69,67,0.427,3.06,4.93,0.621,0.627,-0.007,69,68,0.508,3.39,5.87,0.578,0.584,-0.006
Maurice Harkless,35,32,0.414,1.37,3.8,0.361,0.354,0.007,2020-21,35,32,0.29,1.6,2.66,0.602,0.604,-0.002,35,32,0.399,2.06,3.66,0.563,0.564,-0.001
James Ennis III,40,39,0.448,1.43,3.78,0.377,0.374,0.004,2020-21,40,36,0.312,1.5,2.63,0.571,0.618,-0.047,40,38,0.374,1.7,3.15,0.54,0.577,-0.038
Alec Burks,49,48,0.425,1.12,3.78,0.297,0.366,-0.069,2020-21,49,45,0.32,1.43,2.84,0.504,0.603,-0.099,49,48,0.411,1.76,3.65,0.48,0.562,-0.082
Carmelo Anthony,66,63,0.473,1.42,3.77,0.378,0.364,0.013,2020-21,66,64,0.314,1.7,2.5,0.679,0.629,0.05,66,64,0.397,1.85,3.17,0.584,0.584,0.0
Andre Iguodala,61,59,0.467,1.25,3.77,0.33,0.363,-0.032,2020-21,61,55,0.315,1.62,2.54,0.639,0.629,0.01,61,59,0.388,1.82,3.13,0.581,0.583,-0.002
Chuma Okeke,44,43,0.378,1.32,3.77,0.349,0.365,-0.016,2020-21,44,42,0.419,2.55,4.18,0.609,0.624,-0.016,44,42,0.49,2.82,4.89,0.577,0.584,-0.007
Jayson Tatum,64,63,0.381,1.41,3.77,0.373,0.374,0.0,2020-21,64,64,0.4,2.48,3.95,0.628,0.618,0.011,64,64,0.473,2.73,4.67,0.585,0.579,0.006
Jerami Grant,54,53,0.369,1.26,3.76,0.335,0.369,-0.034,2020-21,54,53,0.387,2.5,3.94,0.634,0.629,0.005,54,53,0.453,2.76,4.61,0.598,0.589,0.01
Gary Trent Jr.,54,52,0.423,1.46,3.76,0.389,0.37,0.019,2020-21,54,52,0.331,1.87,2.94,0.635,0.606,0.029,54,52,0.402,2.17,3.57,0.606,0.568,0.039
Reggie Bullock,64,63,0.342,1.17,3.75,0.313,0.372,-0.06,2020-21,64,62,0.391,2.77,4.28,0.646,0.615,0.031,64,63,0.464,3.13,5.08,0.615,0.572,0.044
Kevin Love,24,22,0.352,1.63,3.75,0.433,0.361,0.073,2020-21,24,24,0.422,2.96,4.5,0.657,0.626,0.032,24,24,0.484,3.25,5.17,0.629,0.589,0.04
Nic Claxton,32,30,0.349,1.09,3.75,0.292,0.354,-0.062,2020-21,32,30,0.366,2.34,3.94,0.595,0.612,-0.017,32,31,0.491,2.75,5.28,0.521,0.572,-0.051
Markelle Fultz,8,7,0.455,1.5,3.75,0.4,0.362,0.038,2020-21,8,8,0.333,2.0,2.75,0.727,0.603,0.124,8,8,0.364,2.25,3.0,0.75,0.571,0.179
Steven Adams,56,52,0.261,1.63,3.73,0.435,0.36,0.076,2020-21,56,56,0.345,3.14,4.95,0.635,0.643,-0.007,56,56,0.461,3.79,6.61,0.573,0.6,-0.027
Harrison Barnes,56,55,0.324,1.59,3.73,0.426,0.369,0.057,2020-21,56,54,0.38,2.55,4.38,0.584,0.63,-0.046,56,55,0.481,3.2,5.54,0.577,0.593,-0.016
Jae Crowder,58,55,0.364,1.12,3.67,0.305,0.369,-0.064,2020-21,58,55,0.391,2.28,3.95,0.576,0.616,-0.04,58,58,0.465,2.64,4.69,0.563,0.577,-0.015
P.J. Tucker,52,50,0.363,1.6,3.65,0.437,0.364,0.073,2020-21,52,50,0.335,2.12,3.37,0.629,0.619,0.01,52,52,0.446,2.58,4.48,0.575,0.58,-0.005
Donovan Mitchell,53,51,0.377,1.43,3.64,0.394,0.369,0.025,2020-21,53,52,0.355,2.25,3.43,0.654,0.617,0.037,53,53,0.461,2.57,4.45,0.576,0.567,0.009
Davis Bertans,56,53,0.369,1.34,3.63,0.369,0.367,0.003,2020-21,56,56,0.349,1.79,3.43,0.521,0.597,-0.076,56,56,0.431,2.14,4.23,0.506,0.558,-0.052
Dejounte Murray,67,65,0.313,1.36,3.61,0.376,0.372,0.004,2020-21,67,66,0.474,3.52,5.46,0.645,0.618,0.027,67,66,0.556,3.96,6.4,0.618,0.575,0.043
Juan Toscano-Anderson,51,43,0.35,1.37,3.61,0.38,0.368,0.013,2020-21,51,43,0.4,2.57,4.12,0.624,0.617,0.006,51,47,0.497,2.94,5.12,0.575,0.576,-0.002
Monte Morris,47,45,0.411,1.26,3.6,0.349,0.36,-0.01,2020-21,47,43,0.355,1.85,3.11,0.596,0.618,-0.022,47,46,0.448,2.11,3.91,0.538,0.575,-0.037
Killian Hayes,26,26,0.355,1.38,3.58,0.387,0.355,0.032,2020-21,26,25,0.378,2.27,3.81,0.596,0.601,-0.005,26,25,0.5,2.65,5.04,0.527,0.552,-0.025
LaMarcus Aldridge,26,25,0.243,1.15,3.58,0.323,0.349,-0.026,2020-21,26,26,0.377,3.04,5.54,0.549,0.618,-0.069,26,26,0.5,4.08,7.35,0.555,0.58,-0.025
Dakota Mathias,7,5,0.357,1.29,3.57,0.36,0.35,0.01,2020-21,7,6,0.471,2.43,4.71,0.515,0.606,-0.09,7,6,0.543,2.71,5.43,0.5,0.569,-0.069
Khem Birch,66,57,0.316,1.32,3.56,0.37,0.372,-0.002,2020-21,66,62,0.419,2.73,4.71,0.579,0.611,-0.032,66,63,0.503,3.14,5.67,0.553,0.573,-0.02
Bismack Biyombo,64,61,0.331,1.45,3.55,0.41,0.363,0.047,2020-21,64,63,0.385,2.22,4.13,0.538,0.621,-0.083,64,63,0.473,2.58,5.06,0.509,0.584,-0.075
Jaden McDaniels,61,59,0.335,1.44,3.54,0.407,0.375,0.032,2020-21,61,60,0.429,2.44,4.52,0.54,0.615,-0.075,61,61,0.511,2.74,5.39,0.508,0.574,-0.066
Ricky Rubio,67,61,0.388,1.22,3.52,0.347,0.368,-0.021,2020-21,67,64,0.352,2.03,3.19,0.636,0.615,0.021,67,66,0.433,2.31,3.93,0.589,0.573,0.016
Nikola Vucevic,69,65,0.205,1.42,3.51,0.405,0.354,0.051,2020-21,69,69,0.4,4.19,6.84,0.612,0.634,-0.021,69,69,0.508,4.91,8.7,0.565,0.594,-0.029
Bojan Bogdanovic,72,68,0.363,1.24,3.51,0.352,0.361,-0.009,2020-21,72,69,0.346,1.88,3.35,0.56,0.618,-0.058,72,72,0.458,2.38,4.43,0.536,0.579,-0.043
Jay Scrubb,4,4,0.467,1.25,3.5,0.357,0.324,0.033,2020-21,4,2,0.4,2.25,3.0,0.75,0.597,0.153,4,3,0.467,2.25,3.5,0.643,0.553,0.09
